id,timestamp,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
260,2026-05-20 16:17:34.883,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
261,2026-05-20 16:17:35.082,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0,0
262,2026-05-20 16:17:35.300,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
263,2026-05-20 16:17:35.499,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
264,2026-05-20 16:17:35.519,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
265,2026-05-20 16:17:35.715,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
266,2026-05-20 16:17:35.935,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
267,2026-05-20 16:17:36.133,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
268,2026-05-20 16:17:36.347,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
269,2026-05-20 16:17:36.549,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
270,2026-05-20 16:17:36.567,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A
271,2026-05-20 16:17:36.777,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
272,2026-05-20 16:17:36.981,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
273,2026-05-20 16:17:37.185,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
274,2026-05-20 16:17:37.401,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
275,2026-05-20 16:17:37.605,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
276,2026-05-20 16:17:37.817,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
277,2026-05-20 16:17:37.828,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
278,2026-05-20 16:17:38.034,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0
279,2026-05-20 16:17:38.232,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
280,2026-05-20 16:17:38.453,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
281,2026-05-20 16:17:38.650,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
282,2026-05-20 16:17:38.866,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
283,2026-05-20 16:17:38.880,0,0,0,57,0,0,0,1,3,0,0,0,0,EE,8,0D
284,2026-05-20 16:17:39.084,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
285,2026-05-20 16:17:39.283,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
286,2026-05-20 16:17:39.499,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
287,2026-05-20 16:17:39.704,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
288,2026-05-20 16:17:39.914,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
289,2026-05-20 16:17:39.934,0,0,58,0,0,0,1,3,0,0,0,0,E9,8,0D,0A
290,2026-05-20 16:17:40.133,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
291,2026-05-20 16:17:40.348,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
292,2026-05-20 16:17:40.549,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
293,2026-05-20 16:17:40.765,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0
294,2026-05-20 16:17:40.973,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
295,2026-05-20 16:17:41.182,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
296,2026-05-20 16:17:41.193,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
297,2026-05-20 16:17:41.398,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
298,2026-05-20 16:17:41.598,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
299,2026-05-20 16:17:41.815,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
300,2026-05-20 16:17:42.014,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
301,2026-05-20 16:17:42.233,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
302,2026-05-20 16:17:42.250,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
303,2026-05-20 16:17:42.448,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
304,2026-05-20 16:17:42.647,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
305,2026-05-20 16:17:42.867,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
306,2026-05-20 16:17:43.066,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
307,2026-05-20 16:17:43.284,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
308,2026-05-20 16:17:43.284,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
309,2026-05-20 16:17:43.499,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
310,2026-05-20 16:17:43.698,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
311,2026-05-20 16:17:43.914,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
312,2026-05-20 16:17:44.116,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
313,2026-05-20 16:17:44.335,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
314,2026-05-20 16:17:44.533,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
315,2026-05-20 16:17:44.548,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
316,2026-05-20 16:17:44.765,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
317,2026-05-20 16:17:44.974,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
318,2026-05-20 16:17:45.181,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
319,2026-05-20 16:17:45.386,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
320,2026-05-20 16:17:45.599,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
321,2026-05-20 16:17:45.608,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
322,2026-05-20 16:17:45.816,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
323,2026-05-20 16:17:46.016,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
324,2026-05-20 16:17:46.231,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
325,2026-05-20 16:17:46.432,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
326,2026-05-20 16:17:46.648,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
327,2026-05-20 16:17:46.654,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
328,2026-05-20 16:17:46.864,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
329,2026-05-20 16:17:47.064,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
330,2026-05-20 16:17:47.282,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
331,2026-05-20 16:17:47.488,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
332,2026-05-20 16:17:47.696,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
333,2026-05-20 16:17:47.897,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
334,2026-05-20 16:17:47.913,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8
335,2026-05-20 16:17:48.116,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
336,2026-05-20 16:17:48.332,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
337,2026-05-20 16:17:48.532,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
338,2026-05-20 16:17:48.748,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
339,2026-05-20 16:17:48.948,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
340,2026-05-20 16:17:48.972,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D
341,2026-05-20 16:17:49.180,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
342,2026-05-20 16:17:49.389,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
343,2026-05-20 16:17:49.597,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0,0,0
344,2026-05-20 16:17:49.799,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
345,2026-05-20 16:17:50.015,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
346,2026-05-20 16:17:50.027,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
347,2026-05-20 16:17:50.230,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
348,2026-05-20 16:17:50.433,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
349,2026-05-20 16:17:50.652,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
350,2026-05-20 16:17:50.849,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0
351,2026-05-20 16:17:51.065,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
352,2026-05-20 16:17:51.267,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
353,2026-05-20 16:17:51.285,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8
354,2026-05-20 16:17:51.492,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
355,2026-05-20 16:17:51.697,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
356,2026-05-20 16:17:51.900,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
357,2026-05-20 16:17:52.113,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
358,2026-05-20 16:17:52.315,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
359,2026-05-20 16:17:52.341,0,0,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D
360,2026-05-20 16:17:52.534,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
361,2026-05-20 16:17:52.748,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
362,2026-05-20 16:17:52.961,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
363,2026-05-20 16:17:53.166,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59
364,2026-05-20 16:17:53.364,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
365,2026-05-20 16:17:53.380,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
366,2026-05-20 16:17:53.594,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EE
367,2026-05-20 16:17:53.798,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
368,2026-05-20 16:17:54.012,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
369,2026-05-20 16:17:54.215,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
370,2026-05-20 16:17:54.415,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
371,2026-05-20 16:17:54.632,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
372,2026-05-20 16:17:54.632,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EE,8
373,2026-05-20 16:17:54.851,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
374,2026-05-20 16:17:55.064,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
375,2026-05-20 16:17:55.266,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
376,2026-05-20 16:17:55.480,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
377,2026-05-20 16:17:55.690,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
378,2026-05-20 16:17:55.710,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
379,2026-05-20 16:17:55.902,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0
380,2026-05-20 16:17:56.116,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
381,2026-05-20 16:17:56.316,0,0,0,E9,8,0D,0A,0D,0,0,0,0,57,0,0,0
382,2026-05-20 16:17:56.532,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
383,2026-05-20 16:17:56.742,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
384,2026-05-20 16:17:56.752,0,0,57,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
385,2026-05-20 16:17:56.958,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE
386,2026-05-20 16:17:57.157,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
387,2026-05-20 16:17:57.374,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
388,2026-05-20 16:17:57.581,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
389,2026-05-20 16:17:57.793,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
390,2026-05-20 16:17:58.009,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
391,2026-05-20 16:17:58.025,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
392,2026-05-20 16:17:58.217,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
393,2026-05-20 16:17:58.420,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
394,2026-05-20 16:17:58.632,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
395,2026-05-20 16:17:58.834,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
396,2026-05-20 16:17:59.049,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
397,2026-05-20 16:17:59.049,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D
398,2026-05-20 16:17:59.256,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
399,2026-05-20 16:17:59.470,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
400,2026-05-20 16:17:59.682,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0
401,2026-05-20 16:17:59.896,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
402,2026-05-20 16:18:00.102,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
403,2026-05-20 16:18:00.102,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
404,2026-05-20 16:18:00.320,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
405,2026-05-20 16:18:00.527,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
406,2026-05-20 16:18:00.739,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
407,2026-05-20 16:18:00.933,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59,0
408,2026-05-20 16:18:01.149,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
409,2026-05-20 16:18:01.351,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
410,2026-05-20 16:18:01.375,0,0,0,0,59,0,0,0,1,3,0,0,0,0,E9,8
411,2026-05-20 16:18:01.569,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0
412,2026-05-20 16:18:01.786,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3
413,2026-05-20 16:18:01.999,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0
414,2026-05-20 16:18:02.203,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
415,2026-05-20 16:18:02.413,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
416,2026-05-20 16:18:02.423,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D
417,2026-05-20 16:18:02.621,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
418,2026-05-20 16:18:02.836,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
419,2026-05-20 16:18:03.049,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
420,2026-05-20 16:18:03.256,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58
421,2026-05-20 16:18:03.465,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
422,2026-05-20 16:18:03.476,0,0,59,0,0,0,1,3,0,0,0,0,E9,8,0D,0A
423,2026-05-20 16:18:03.673,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE
424,2026-05-20 16:18:03.882,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0
425,2026-05-20 16:18:04.099,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
426,2026-05-20 16:18:04.306,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0
427,2026-05-20 16:18:04.515,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
428,2026-05-20 16:18:04.724,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
429,2026-05-20 16:18:04.724,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB,8
430,2026-05-20 16:18:04.933,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
431,2026-05-20 16:18:05.151,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
432,2026-05-20 16:18:05.349,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
433,2026-05-20 16:18:05.564,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0
434,2026-05-20 16:18:05.779,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
435,2026-05-20 16:18:05.788,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
436,2026-05-20 16:18:05.983,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
437,2026-05-20 16:18:06.206,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
438,2026-05-20 16:18:06.409,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
439,2026-05-20 16:18:06.615,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
440,2026-05-20 16:18:06.830,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
441,2026-05-20 16:18:06.846,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A
442,2026-05-20 16:18:07.034,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE
443,2026-05-20 16:18:07.256,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
444,2026-05-20 16:18:07.453,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
445,2026-05-20 16:18:07.670,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
446,2026-05-20 16:18:07.882,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
447,2026-05-20 16:18:08.084,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D
448,2026-05-20 16:18:08.084,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
449,2026-05-20 16:18:08.307,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
450,2026-05-20 16:18:08.511,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
451,2026-05-20 16:18:08.724,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0
452,2026-05-20 16:18:08.933,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
453,2026-05-20 16:18:09.142,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
454,2026-05-20 16:18:09.151,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
455,2026-05-20 16:18:09.350,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
456,2026-05-20 16:18:09.559,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
457,2026-05-20 16:18:09.776,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0
458,2026-05-20 16:18:09.987,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,59
459,2026-05-20 16:18:10.183,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
460,2026-05-20 16:18:10.205,0,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D,0A
461,2026-05-20 16:18:10.410,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0,EB
462,2026-05-20 16:18:10.619,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
463,2026-05-20 16:18:10.821,0,0,EB,8,0D,0A,0D,0,0,0,0,59,0,0,0,1
464,2026-05-20 16:18:11.033,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
465,2026-05-20 16:18:11.245,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
466,2026-05-20 16:18:11.450,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
467,2026-05-20 16:18:11.450,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
468,2026-05-20 16:18:11.670,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
469,2026-05-20 16:18:11.868,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
470,2026-05-20 16:18:12.081,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
471,2026-05-20 16:18:12.287,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
472,2026-05-20 16:18:12.507,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0
473,2026-05-20 16:18:12.518,0,0,0,59,0,0,0,1,3,0,0,0,0,EE,8,0D
474,2026-05-20 16:18:12.721,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
475,2026-05-20 16:18:12.917,EE,8,0D,0A,0D,0,0,0,0,59,0,0,0,1,3,0
476,2026-05-20 16:18:13.131,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0,0
477,2026-05-20 16:18:13.334,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,59
478,2026-05-20 16:18:13.550,0,0,0,1,3,0,0,0,0,E9,8,0D,0A,0D,0,0
479,2026-05-20 16:18:13.567,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
480,2026-05-20 16:18:13.772,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
481,2026-05-20 16:18:13.980,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
482,2026-05-20 16:18:14.182,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
483,2026-05-20 16:18:14.399,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
484,2026-05-20 16:18:14.598,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
485,2026-05-20 16:18:14.807,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
486,2026-05-20 16:18:14.826,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
487,2026-05-20 16:18:15.032,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
488,2026-05-20 16:18:15.242,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
489,2026-05-20 16:18:15.450,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0,0
490,2026-05-20 16:18:15.648,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
491,2026-05-20 16:18:15.868,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
492,2026-05-20 16:18:15.874,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D
493,2026-05-20 16:18:16.083,0A,0D,0,0,0,0,59,0,0,0,1,3,0,0,0,0
494,2026-05-20 16:18:16.287,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0
495,2026-05-20 16:18:16.500,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
496,2026-05-20 16:18:16.700,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58
497,2026-05-20 16:18:16.920,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0
498,2026-05-20 16:18:16.923,0,0,59,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
499,2026-05-20 16:18:17.134,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB
500,2026-05-20 16:18:17.336,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
501,2026-05-20 16:18:17.550,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1
502,2026-05-20 16:18:17.759,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,58,0
503,2026-05-20 16:18:17.971,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0
504,2026-05-20 16:18:18.168,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
505,2026-05-20 16:18:18.190,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8
506,2026-05-20 16:18:18.384,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0
507,2026-05-20 16:18:18.602,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3
508,2026-05-20 16:18:18.803,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0
509,2026-05-20 16:18:19.024,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0
510,2026-05-20 16:18:19.222,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A,0D,0
511,2026-05-20 16:18:19.250,0,0,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D
512,2026-05-20 16:18:19.434,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0,0,0
513,2026-05-20 16:18:19.658,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0
514,2026-05-20 16:18:19.866,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0,0,0
515,2026-05-20 16:18:20.074,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0,0,57
516,2026-05-20 16:18:20.274,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0
517,2026-05-20 16:18:20.293,0,0,58,0,0,0,1,3,0,0,0,0,EB,8,0D,0A
518,2026-05-20 16:18:20.485,0D,0,0,0,0,57,0,0,0,1,3,0,0,0,0,EB
519,2026-05-20 16:18:20.704,8,0D,0A,0D,0,0,0,0,58,0,0,0,1,3,0,0
520,2026-05-20 16:18:20.917,0,0,EB,8,0D,0A,0D,0,0,0,0,57,0,0,0,1
521,2026-05-20 16:18:21.125,3,0,0,0,0,EB,8,0D,0A,0D,0,0,0,0,58,0
522,2026-05-20 16:18:21.324,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D,0,0,0
523,2026-05-20 16:18:21.533,0,58,0,0,0,1,3,0,0,0,0,EE,8,0D,0A,0D
524,2026-05-20 16:18:21.567,0,0,0,0,58,0,0,0,1,3,0,0,0,0,EB,8
525,2026-05-20 16:18:21.757,0D,0A,0D,0,0,0,0,57,0,0,0,1,3,0,0,0
